Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Churn,Churn Category,Churn Reason,Churn Score,City,CLTV,Contract,Country,Customer ID,Customer Status,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Lat Long,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Quarter,Referred a Friend,Satisfaction Score,Senior Citizen,State,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code,tenure_group
1.5271716473518724,-0.8220919095334569,-0.2156421749876805,-0.6009549959992802,-0.21728854141293213,-0.32302905643391067,-0.3435262337526397,0.9209938457162579,0.3752785573395063,1.4730290851119658,0.0,-0.1648010518688218,0.6773868281147996,-0.5513731455910891,1.3718570677957376,-1.0054586853845515,0.515120283873913,0.682349329903415,0.4250160901880124,0.538706593183884,-1.1778695875026424,1.0339487177942646,0.7851469828777553,-0.8441601770635281,-0.49139047298242067,-0.32740406995259025,-0.43397220220543864,1.3611767558631862,-0.6430522732737955,-1.205629459065588,1.0339487177942646,-0.8431839958292477,0.3344280270299692,0.7593097199063079,-0.6493085669187064,0.0,1.0837308084851642,-0.20187591249956613,2.251755381663509,0.0,1.2693496188531237,1.36401176589314,-0.7889891255560978,-0.31204215761450155,-0.05060281604609456,-0.27589934128678345,-0.3143617856008851,-0.25006192683205564,-0.13474166089479928,-0.49999999999999994,0.6893544060979837,0.48902317174013865,Standard
-1.162681512182467,1.8787932520364148,1.481254246467772,-0.6009549959992802,-0.21728854141293213,-0.32302905643391067,-1.4758462318840855,1.2613745637717007,-0.5935708175464877,-0.8799190754165996,0.0,0.13282472837188622,0.6773868281147996,-0.5513731455910891,1.3718570677957376,0.9945709500908393,0.515120283873913,0.682349329903415,0.9815445331020817,0.900466715847939,-0.46545298382498596,-0.9671659559028346,1.022426845490116,1.1846093042182728,-0.49139047298242067,-0.6558966359819641,-0.43397220220543864,-0.7346584458576454,-0.6430522732737955,-1.205629459065588,-0.9671659559028346,-0.8431839958292477,0.3344280270299692,-0.8299832330241236,1.540099809163923,0.0,-0.9227383702395592,-0.20187591249956613,-0.4440979726941916,0.0,-0.7878050185287129,-0.7331315059039912,1.2674445915780868,0.09416258601418606,0.48966698666369785,-0.27589934128678345,0.9849934973555656,-0.25006192683205564,0.6757175117406232,1.9999999999999998,0.6893544060979837,1.1771174960324455,Standard
0.7501029568197298,-1.018519921283993,-0.43407383810093025,-0.6009549959992802,-0.21728854141293213,-0.32302905643391067,0.033913765624508894,0.967712767802299,0.5828891376722194,-0.8799190754165996,0.0,0.19595746963506672,0.6773868281147996,-0.5513731455910891,-0.7289389131527915,0.9945709500908393,-1.941294162364555,0.682349329903415,0.16473852943352377,0.3240281324994573,-1.0668418746654984,1.0339487177942646,-1.51412830553498,-0.8441601770635281,-0.49139047298242067,0.3295810621061576,-0.43397220220543864,-0.7346584458576454,-0.6430522732737955,-1.205629459065588,1.0339487177942646,-0.8431839958292477,0.3344280270299692,-0.832225301963604,-0.6493085669187064,0.0,1.0837308084851642,1.4639946545134541,-0.4440979726941916,0.0,-0.7878050185287129,-0.7331315059039912,-0.7889891255560978,0.5409878040057424,-0.6405824600222867,-0.27589934128678345,-0.018131710197776724,-0.25006192683205564,-0.5114929374120029,-0.49999999999999994,-1.450632637079078,0.843805034733286,Standard
-1.2822305414951043,0.30736915803212583,-1.475675270216634,-0.6009549959992802,-0.21728854141293213,-0.32302905643391067,-0.43788623359692685,-1.5617831565705016,-2.000709195357098,0.29655500484768316,0.0,-0.9814271596367148,0.6773868281147996,-0.5513731455910891,1.3718570677957376,0.9945709500908393,0.515120283873913,-0.750516434928557,-0.9652469782323051,-0.9240462333841395,0.9166571139773251,1.0339487177942646,-0.6368612078484349,-0.8441601770635281,-0.49139047298242067,0.3295810621061576,-0.43397220220543864,1.3611767558631862,-0.6430522732737955,0.8294422407155185,1.0339487177942646,0.8372180713304557,-2.9901800063856085,-0.9827301424755356,-0.6493085669187064,0.0,1.0837308084851642,0.631059371006944,-0.4440979726941916,0.0,1.2693496188531237,1.36401176589314,-0.7889891255560978,-0.23080120888876404,-0.46657600060261345,0.9123521540614938,-0.8829101492605907,-0.25006192683205564,-0.6203584659719324,1.9999999999999998,-1.450632637079078,-0.3590181951723769,Standard
-0.9235834535571924,0.012727140406321634,-0.35953484326999946,1.6640181155947953,1.2422410094132013,3.1379965482151317,1.4021337633666726,0.8876231870833713,-0.3278634493017398,0.29655500484768316,0.0,-1.6135744779992103,-1.599430474021261,-0.5513731455910891,1.3718570677957376,0.9945709500908393,0.515120283873913,-2.183382199760529,0.27689064910822214,0.44674397718738207,-1.018467881955186,1.0339487177942646,-0.15394655788384168,-0.8441601770635281,-0.49139047298242067,-0.32740406995259025,-0.43397220220543864,1.3611767558631862,1.5550835314040248,-1.205629459065588,1.0339487177942646,0.8372180713304557,0.3344280270299692,0.3771085211165787,-0.6493085669187064,0.0,1.0837308084851642,-1.0348111960060762,-0.4440979726941916,0.0,-0.7878050185287129,-0.7331315059039912,-0.7889891255560978,1.0284334963601676,0.5537746296077881,-0.27589934128678345,0.28549183363810804,-0.25006192683205564,0.5188987320807338,-0.49999999999999994,0.6893544060979837,0.8722519919778198,Loyal
-0.8638089389008737,0.4546901668450279,-0.7017660543198386,1.6640181155947953,-0.21728854141293213,-0.32302905643391067,1.0718737639116676,1.2013073782325048,0.804169550454823,-0.8799190754165996,0.0,0.3828959762325362,-1.599430474021261,-0.5513731455910891,1.3718570677957376,0.9945709500908393,0.515120283873913,-2.183382199760529,0.7910975374280655,0.7390103427617362,-0.7100149053542274,-0.9671659559028346,1.2045642048193226,1.1846093042182728,-0.49139047298242067,-0.6558966359819641,2.263721600126065,-0.7346584458576454,-0.6430522732737955,0.8294422407155185,-0.9671659559028346,-0.8431839958292477,0.3344280270299692,0.887393871023435,-0.6493085669187064,0.0,-0.9227383702395592,-1.8677464795125864,-0.4440979726941916,0.0,1.2693496188531237,1.36401176589314,1.2674445915780868,-1.2056925935976144,-0.8700887023616203,0.12018449049597567,-0.8410060291241902,-0.25006192683205564,-0.9325919574276659,-0.49999999999999994,-1.450632637079078,0.9221683509163412,Newcomer
-0.6247108802755992,-0.6256638977829208,-0.8126022988075705,-0.6009549959992802,-0.21728854141293213,-0.32302905643391067,0.8831537642230932,0.9343421091694124,0.8767905353448666,-0.8799190754165996,0.0,0.7362753461602087,0.6773868281147996,-0.5513731455910891,-0.7289389131527915,0.9945709500908393,0.515120283873913,0.682349329903415,0.7128026614287478,0.7023144983319919,-1.264475140701477,1.0339487177942646,0.8135537269933195,-0.8441601770635281,-0.49139047298242067,0.001088496076783689,-0.43397220220543864,-0.7346584458576454,1.5550835314040248,0.8294422407155185,1.0339487177942646,-0.8431839958292477,0.3344280270299692,-0.7423040264121014,1.540099809163923,0.0,1.0837308084851642,-0.20187591249956613,-0.4440979726941916,0.0,1.2693496188531237,1.36401176589314,-0.7889891255560978,-0.3526626319773703,-0.04221510589441256,-0.27589934128678345,-0.5956879388784284,-0.25006192683205564,-0.2115077712986756,-0.49999999999999994,0.6893544060979837,0.7901315304983166,Standard
0.09258329560022464,-0.23280787428184851,-0.8936229453629302,1.6640181155947953,4.161300111065469,4.0032529493773925,0.9775137640673803,0.19017642165604234,0.8571401511981489,-0.8799190754165996,0.0,0.9068157381438652,-1.599430474021261,-0.5513731455910891,1.3718570677957376,-1.0054586853845515,0.515120283873913,0.682349329903415,0.3297925923510044,0.4749024970660064,-1.0761495120539364,1.0339487177942646,1.1911963252355273,1.1846093042182728,-0.49139047298242067,0.3295810621061576,-0.43397220220543864,1.3611767558631862,1.5550835314040248,0.8294422407155185,1.0339487177942646,-0.8431839958292477,0.3344280270299692,0.48343983316129996,-0.6493085669187064,0.0,1.0837308084851642,-1.0348111960060762,-0.4440979726941916,0.0,-0.7878050185287129,-0.7331315059039912,1.2674445915780868,1.2315358681745114,1.7212514197753854,-0.27589934128678345,-0.22107773926708896,-0.25006192683205564,1.2880263069997215,-0.49999999999999994,-1.450632637079078,0.29418835136719995,Loyal
1.5271716473518724,-0.3310218801571166,1.4287528674998993,-0.6009549959992802,-0.21728854141293213,-0.32302905643391067,0.7887937643788061,1.1278919292401544,0.8357810379951949,1.4730290851119658,0.0,-0.890417623530052,0.6773868281147996,-0.5513731455910891,1.3718570677957376,-1.0054586853845515,0.515120283873913,0.682349329903415,-0.37909344710227777,-0.7728865358409823,0.3498708868413672,-0.9671659559028346,1.5621549836858382,1.1846093042182728,-0.49139047298242067,-0.6558966359819641,-1.3332034696492732,1.3611767558631862,-0.6430522732737955,-1.205629459065588,-0.9671659559028346,-0.8431839958292477,0.3344280270299692,-0.9084079423114819,1.540099809163923,0.0,-0.9227383702395592,1.4639946545134541,2.251755381663509,0.0,1.2693496188531237,-0.7331315059039912,1.2674445915780868,1.5971201374403303,2.48213340996551,-0.27589934128678345,2.8914086915677664,-0.25006192683205564,2.809508912822255,-0.49999999999999994,0.6893544060979837,-0.22859157988140139,Loyal
0.45123038353813655,-0.42923588603238466,-0.5112054936216326,-0.6009549959992802,-0.21728854141293213,-0.32302905643391067,0.9303337641452368,0.8575895943137734,-1.057490756314649,-0.8799190754165996,0.0,-0.6518250558990712,-0.4610218229532307,1.8136537986955623,-0.7289389131527915,0.9945709500908393,0.515120283873913,-0.750516434928557,-1.4519448560659016,-1.3153968022689946,1.1912052559251922,-0.9671659559028346,-0.13222375356017466,1.1846093042182728,1.5878531407889638,-0.6558966359819641,-0.43397220220543864,1.3611767558631862,1.5550835314040248,-1.205629459065588,-0.9671659559028346,-0.8431839958292477,0.3344280270299692,0.2953922638116853,-0.6493085669187064,0.0,-0.9227383702395592,0.631059371006944,-0.4440979726941916,0.0,-0.7878050185287129,-0.7331315059039912,-0.7889891255560978,-1.246313067960483,-0.9561012576440929,-0.27589934128678345,-0.8480953358809348,-0.25006192683205564,-1.0058842999308655,-0.49999999999999994,0.6893544060979837,-0.7309755795207143,Newcomer
